name,lat,lon,type
Brick Oven,30.3988329,-97.7490667,amenity_restaurant
Modern Market,30.3950396,-97.7493683,amenity_restaurant
Menchie's,30.3950324,-97.7491981,amenity_ice_cream
Subway,30.400368,-97.7480055,amenity_fast_food
AFS Cinema,30.3243636,-97.7087159,amenity_cinema
Shipley Do-Nuts,30.2023919,-97.8062582,shop_bakery
Short Stop,30.2026839,-97.8073257,amenity_fast_food
TitleMax,30.2029899,-97.8054428,shop_money_lender
Trento Restaurant,30.3352645,-97.8072898,amenity_restaurant
Barnes & Noble,30.3910562,-97.7471925,shop_books
KFC,30.3245221,-97.7266862,amenity_fast_food
Starbucks,30.2846841,-97.7324514,amenity_cafe
Posse East,30.291373,-97.7346937,amenity_pub
Latchkey,30.2640071,-97.7286588,amenity_bar
Mr. Catfish,30.2723506,-97.6907978,amenity_restaurant
Jack in the Box,30.2739039,-97.6976331,amenity_fast_food
Golden Chick,30.2727642,-97.6981266,amenity_fast_food
Taco Bell,30.2832777,-97.7039145,amenity_fast_food
Popeyes,30.2821242,-97.7031114,amenity_fast_food
El Pollo Rico,30.2817814,-97.7029666,amenity_fast_food
Sculpture Falls,30.2617535,-97.8235075,tourism_attraction
Twin Falls,30.2489408,-97.8130022,tourism_attraction
Krispy Kreme,30.4298918,-97.7626204,amenity_fast_food
Mi Madre's,30.2841763,-97.7189427,amenity_restaurant
Dunkin',30.4254584,-97.7535828,amenity_fast_food
Boston Market,30.3998387,-97.7451137,amenity_fast_food
Big City Bagels & Subs,30.4463352,-97.8064641,amenity_cafe
El Rincon,30.4395219,-97.6193236,amenity_restaurant
,30.4399203,-97.6200218,shop_convenience
WhipIn,30.2381148,-97.7394025,shop_convenience
,30.2463732,-97.7511143,shop_convenience
,30.4149857,-97.6333858,shop_laundry
The Highball,30.2561493,-97.7631528,amenity_bar
Taco Deli,30.2496256,-97.7663914,amenity_restaurant
Sazon,30.2499685,-97.7670565,amenity_restaurant
CVS Pharmacy,30.2475017,-97.7700166,shop_chemist
Picnik,30.2512104,-97.7657583,amenity_cafe
,30.2512289,-97.7654364,amenity_fast_food
Black Sheep Lodge,30.2483397,-97.7711334,amenity_pub
Chinatown,30.2415436,-97.7833214,amenity_restaurant
Kelly's Irish Pub,30.2414134,-97.7589557,amenity_pub
Curra's Grill,30.237152,-97.7494097,amenity_restaurant
The Greek Bar,30.2371474,-97.7496672,amenity_restaurant
888 Pan Asian Restaurant,30.2297317,-97.7299369,amenity_restaurant
,30.2298708,-97.730409,amenity_restaurant
David's Food,30.2484184,-97.7617375,shop_convenience
Thai Fresh,30.2479434,-97.7617143,amenity_restaurant
Frenchy's,30.2479896,-97.7618403,shop_beauty
,30.2483628,-97.7616141,shop_pet
Sugar Mama's Bakeshop,30.2462636,-97.7563516,shop_bakery
Soup Peddler,30.2461944,-97.7560714,amenity_restaurant
Polvo's,30.245295,-97.7574567,amenity_restaurant
Starbucks,30.252259,-97.7635967,amenity_cafe
Bennu Coffee Shop,30.2561056,-97.7462026,amenity_cafe
Perla's,30.2499704,-97.7500381,amenity_restaurant
Amy's Ice Creams,30.250962,-97.7489491,amenity_ice_cream
,30.2505746,-97.7495541,amenity_bar
Cindie's,30.2485095,-97.7708178,shop_erotic
Bird's Barber Shop,30.2482222,-97.7714991,shop_hairdresser
,30.2433911,-97.7642491,shop_convenience
Fair Bean Coffee,30.2439425,-97.7583643,amenity_cafe
Lenoir,30.246897,-97.7558981,amenity_restaurant
June's All Day,30.2463145,-97.7511347,amenity_restaurant
Woodland,30.2464589,-97.7510901,amenity_restaurant
Vespaio,30.2479272,-97.7506887,amenity_restaurant
Vulcan Video,30.2493714,-97.7507924,shop_video
First Food Mart,30.2504524,-97.7551176,shop_supermarket
Capitol Cleaners,30.2505672,-97.7550827,shop_dry_cleaning
El Mercado,30.2513434,-97.7545812,amenity_restaurant
Austin Vape & Smoke,30.2491584,-97.7548893,shop_e-cigarette
Hu La Hu Market 2,30.2446379,-97.7572419,shop_convenience
Once Over Coffee Bar,30.2448093,-97.7569898,amenity_cafe
Little Mexico,30.2430066,-97.758921,amenity_restaurant
Taqueria Arandas,30.2406153,-97.7609112,amenity_restaurant
Summermoon Coffee Bar,30.2332092,-97.7648433,amenity_cafe
Smart Stop,30.235453,-97.7568058,shop_convenience
Opal Devine's,30.2350713,-97.7418028,amenity_pub
El Borrego de Oro,30.2242708,-97.7634777,amenity_restaurant
24 Diner,30.2720726,-97.7541298,amenity_restaurant
Jeffrey's,30.2804408,-97.7591677,amenity_restaurant
Fresh Plus,30.2806562,-97.7584194,shop_supermarket
Sledd Nursery,30.280369,-97.7587466,shop_garden_centre
La Madelaine,30.2296069,-97.819725,amenity_restaurant
United States Postal Service,30.285291,-97.740764,shop_copyshop
Waterloo Ice House,30.3608463,-97.7893031,amenity_restaurant
Texaco FoodMart,30.2416355,-97.7595328,shop_convenience
Resistencia Bookstore,30.2472903,-97.7557447,shop_books
Oasis,30.405535,-97.874321,amenity_restaurant
Shell,30.1456845,-97.8335264,shop_convenience
,30.2758108,-97.6689754,shop_convenience
The Peddler Bike Shop,30.3140427,-97.7198644,shop_bicycle
Best Buy,30.3883743,-97.7412417,shop_electronics
Today's Vision,30.3895663,-97.7427876,shop_optician
Samuels Diamonds,30.3893126,-97.7426531,shop_jewelry
Verizon,30.390847,-97.7440243,shop_mobile_phone
Learning Express,30.3894341,-97.7427081,shop_toys
Nordstrom Rack,30.3893973,-97.7423987,shop_clothes
Technique,30.4008138,-97.721438,amenity_restaurant
urban,30.3994579,-97.7244842,amenity_restaurant
GameStop,30.3955717,-97.7275147,shop_video_games
Maggiano's Little Italy,30.3950453,-97.7269507,amenity_restaurant
Express,30.3970126,-97.7267826,shop_clothes
Yogurt Planet,30.3959033,-97.7275003,amenity_cafe
,30.3957324,-97.727209,shop_vacant
Papaya,30.3963162,-97.7270504,shop_clothes
Gloria's Latin Cuisine,30.4001775,-97.726048,amenity_restaurant
Grand Lux Café,30.4024976,-97.726251,amenity_restaurant
Golf Galaxy,30.3919479,-97.7449137,shop_sports
Aestetica MedSpa,30.3925605,-97.7453656,shop_beauty
Jersey Mike's Subs,30.3924195,-97.7451017,amenity_fast_food
Luna Nail Spa,30.3924597,-97.7451888,shop_beauty
Al's Formalwear,30.3925187,-97.7452779,shop_clothes
Costco,30.3966875,-97.7432927,shop_car
Total Wine,30.3917293,-97.7444326,shop_alcohol
AT&T,30.3926011,-97.7454472,shop_mobile_phone
Bed Bath & Beyond,30.3836962,-97.7386043,shop_houseware
World Market,30.3835861,-97.7381978,shop_interior_decoration
Dave & Buster's,30.3833253,-97.7374699,amenity_restaurant
The Vitamin Shoppe,30.3950635,-97.7449739,shop_nutrition_supplements
Originals,30.3947167,-97.7443292,shop_jewelry
Promise Pizza,30.3946629,-97.7442192,amenity_fast_food
Supercuts,30.3943654,-97.743245,shop_hairdresser
Michaels,30.3945527,-97.7439855,shop_craft
Sprouts Farmers Market,30.3949745,-97.7447895,shop_supermarket
Kisma,30.3944869,-97.7434973,shop_hairdresser
Jason's Deli,30.3947997,-97.7444977,amenity_restaurant
Edible Arrangements,30.3944093,-97.7433501,shop_gift
Mattress Firm,30.3944554,-97.7434255,shop_bed
Jamila Salon & Spa,30.3583703,-97.7382125,shop_hairdresser
Daily Grill,30.4027966,-97.7258494,amenity_restaurant
,30.4034704,-97.7250457,shop_vacant
Fleming's Prime Steakhouse and Wine Bar,30.4031449,-97.7256032,amenity_restaurant
True Food Kitchen,30.4021757,-97.7266136,amenity_restaurant
Tiffany & Company,30.4033734,-97.7246286,shop_jewelry
Texas Bloom,30.314907,-97.7337668,shop_florist
Asti,30.3048563,-97.7262204,amenity_restaurant
Yogurt Planet,30.3150694,-97.7356391,shop_convenience
Quack's 43rd Street Bakery,30.3046677,-97.7265695,shop_bakery
Triangle Imported,30.3151095,-97.7357439,shop_alcohol
,30.3046321,-97.7264672,shop_laundry
Fadebox Barbershop,30.3149067,-97.7353474,shop_hairdresser
Fresh Plus Hyde Park Grocery,30.3049974,-97.7264878,shop_greengrocer
Electric Avenue,30.3149466,-97.7337437,shop_scooter
Jeni's Splendid Ice Creams,30.3151724,-97.7336577,amenity_ice_cream
Supercircuits,30.4003346,-97.7329976,shop_security
Quiznos,30.4036986,-97.7448477,amenity_fast_food
Floor Decor,30.3990221,-97.7434251,shop_doityourself
Einstein Bros. Bagels,30.3998716,-97.7449971,amenity_fast_food
Ross,30.3994147,-97.7431478,shop_department_store
Copenhagen,30.3996943,-97.742957,shop_furniture
Tiff's Treats,30.4036023,-97.7446383,shop_confectionery
CRÚ Food & Wine Bar,30.4020606,-97.726483,amenity_bar
Bamboo Bistro North,30.3958149,-97.7196383,amenity_fast_food
Freebirds,30.3962282,-97.7195503,amenity_fast_food
Ryu of Japan,30.3961024,-97.7196012,amenity_fast_food
Detour,30.3961623,-97.7195839,amenity_bar
Firehouse Subs,30.3957509,-97.7196834,amenity_fast_food
Costco Liquor Sales,30.3967196,-97.7443806,shop_alcohol
Costco Tire Center,30.3963288,-97.7442369,shop_tyres
Compass Trading Co,30.3951929,-97.7482542,shop_boutique
Honest Mary's,30.3950774,-97.7484716,amenity_restaurant
TJ Maxx,30.3951159,-97.7487982,shop_department_store
Petco,30.39551,-97.7479542,shop_pet
FireBowlCafe,30.3952181,-97.7493734,amenity_cafe
Lakeshore Learning Store,30.3956622,-97.7477767,shop_toys
Chi Nail Bar,30.3953171,-97.7481149,shop_beauty
Sally,30.3987028,-97.747598,shop_beauty
Arboretum Nails & Spa,30.3999241,-97.7482899,shop_beauty
Beauy Store Salon & Spa,30.3986006,-97.7470409,shop_beauty
Fujiyama,30.3999414,-97.7485126,amenity_restaurant
Yogertz,30.3987013,-97.7491029,amenity_cafe
Austin Haircut Company,30.3999206,-97.7481906,shop_hairdresser
Style America,30.3986965,-97.747521,shop_hairdresser
Jamba,30.398839,-97.748962,amenity_fast_food
7-Eleven,30.4001738,-97.7469878,shop_convenience
eyecare,30.3999342,-97.7484238,shop_optician
Tan Etc,30.3997773,-97.7472175,shop_clothes
NutriShop,30.3987193,-97.7478,shop_nutrition_supplements
AT&T,30.4001867,-97.7480196,shop_mobile_phone
Palm Beach Tan,30.3999246,-97.7480738,shop_beauty
Bombay Bistro,30.3986564,-97.7474271,amenity_fast_food
Lifestyle Nails & Spa,30.3987134,-97.7477284,shop_beauty
American Cleaners,30.3982724,-97.7493137,shop_dry_cleaning
T-Mobile,30.3986302,-97.7471185,shop_mobile_phone
Warehouse Pool Supply,30.3984198,-97.7469657,shop_swimming_pool
Great Harvest Bread Co.,30.3999342,-97.7483653,amenity_cafe
Panera Bread,30.3902705,-97.7400731,amenity_fast_food
Cafe Java,30.4001004,-97.7041809,amenity_cafe
Metric Glass & Smoke,30.4003577,-97.7040339,shop_e-cigarette
Canary Roost Karaoke Bar,30.4004847,-97.7039615,amenity_bar
Double Dave's Pizza,30.4004131,-97.7039956,amenity_fast_food
Metro Food and Cafe,30.399953,-97.7042762,shop_convenience
River City Donut,30.400695,-97.703827,amenity_fast_food
Metric Liquor,30.4003012,-97.7040606,shop_alcohol
Tegan's Nail Salon,30.4002431,-97.704094,shop_beauty
Mangia,30.407478,-97.7134801,amenity_fast_food
sodade,30.4075615,-97.7134001,amenity_cafe
Styles Hair Studios,30.4076327,-97.7133275,shop_hairdresser
Tacodeli,30.4076999,-97.713254,amenity_fast_food
Chi'Lantro BBQ,30.3942236,-97.7202603,amenity_fast_food
Subway,30.3945877,-97.7201256,amenity_fast_food
Szechuan House,30.3940521,-97.7203169,amenity_fast_food
"GT Distributors, Inc.",30.3916401,-97.7193937,shop_weapons
Summer Moon Coffee Bar,30.394281,-97.7202436,amenity_cafe
Donut-7,30.3941549,-97.7202807,amenity_fast_food
Zip-N,30.3601181,-97.7406521,shop_convenience
Pat's Games,30.3246626,-97.7428695,shop_toys
Famous Footwear,30.3894706,-97.7325303,shop_shoes
The Home Consignment Center,30.3881224,-97.7330163,shop_furniture
RedBrick Pizza,30.3895722,-97.7324885,amenity_restaurant
Salata,30.3888001,-97.7329038,amenity_restaurant
Silver Spoon,30.3896744,-97.7324516,shop_bakery
PGA Tour Super Store,30.3915761,-97.7318868,shop_sports
Scrubs & Beyond,30.3888984,-97.7328527,shop_clothes
Aspire,30.3898862,-97.7323667,shop_spa
Natural Grocers,30.3874434,-97.733248,shop_supermarket
Five Below,30.3900765,-97.7323022,shop_variety_store
Wynn Nails,30.3896651,-97.7332785,shop_beauty
Potbelly,30.3918548,-97.7317454,amenity_fast_food
Spec's,30.3877521,-97.7331428,shop_alcohol
Floyd's 99 Barbershop,30.3918392,-97.7316722,shop_hairdresser
Massage Envy,30.3897321,-97.7332496,shop_massage
alfred angelo bridal,30.3890287,-97.7327109,shop_clothes
Mighty Fine,30.3898698,-97.7332027,amenity_fast_food
Zalat Pizza,30.3918116,-97.7315708,amenity_restaurant
Avenue,30.389175,-97.7326392,shop_clothes
Chipotle,30.3899093,-97.733345,amenity_fast_food
EyeMasters,30.389747,-97.7324148,shop_optician
DSW,30.390625,-97.7320118,shop_shoes
Marshalls,30.3910629,-97.7318723,shop_department_store
Sprint,30.389299,-97.7325841,shop_mobile_phone
Sport Clips,30.3895991,-97.7333049,shop_hairdresser
Southside Market & Barbeque,30.3894932,-97.7333692,amenity_restaurant
Artificial Chimney,30.309786,-97.8232011,tourism_attraction
Flightpath Coffee House,30.3138337,-97.7199873,amenity_cafe
Monkeywrench Books,30.3179008,-97.7216835,shop_books
JuiceLand,30.3071695,-97.7248904,amenity_fast_food
Jersey Mike's Subs,30.4527669,-97.8263641,amenity_fast_food
McDonald's,30.4564908,-97.6679124,amenity_fast_food
Subway,30.4552065,-97.6647482,amenity_fast_food
Vazquez Mexican Restaurant,30.3753784,-97.672927,amenity_restaurant
Pizza Hut,30.3745401,-97.6717349,amenity_restaurant
Los Potrillos,30.3568054,-97.6900028,amenity_restaurant
Denny's,30.3325149,-97.7052248,amenity_restaurant
Keto Kitchen,30.3161337,-97.7083756,amenity_restaurant
Hornitos,30.294193,-97.7205415,amenity_restaurant
O'Reilly Auto Parts,30.3572833,-97.7151753,shop_car_parts
Star Tech PC,30.3788543,-97.7246786,shop_computer
Dong Nai,30.23371,-97.7930115,amenity_restaurant
China Family,30.3340239,-97.7165374,amenity_restaurant
Jack in the Box,30.3291676,-97.7152526,amenity_fast_food
Tandoori Bistro,30.2325951,-97.7406066,amenity_restaurant
Java Noodles,30.2294109,-97.7293306,amenity_restaurant
Korea House,30.3593073,-97.7339922,amenity_restaurant
Tien Jin Chinese Restaurant,30.2307782,-97.8026944,amenity_restaurant
III Forks,30.264198,-97.746747,amenity_restaurant
Sushi Hi,30.3618059,-97.7154058,amenity_restaurant
Din Ho Chinese BBQ,30.3610907,-97.7156632,amenity_restaurant
El Gallo Mexican Restaurant,30.2331421,-97.7586735,amenity_restaurant
Moonshine Comfort & Cocktails,30.2637792,-97.7380295,amenity_pub
The 13th Floor,30.267755,-97.7365068,amenity_bar
Jaimes Spanish Village,30.2687136,-97.7365652,amenity_restaurant
Hoek's Pizza,30.2665547,-97.7378522,amenity_restaurant
Dirty Dog Bar,30.2665898,-97.7379787,amenity_bar
Pete's Dueling Piano Bar,30.266712,-97.7385615,amenity_bar
Roppolo's Pizza,30.2670389,-97.7386841,amenity_restaurant
Mooseknuckle,30.2671072,-97.7389289,amenity_bar
Iron Cactus,30.2672622,-97.7394843,amenity_restaurant
Blind Pig,30.2670792,-97.73981,amenity_bar
Shakespeare's,30.2673492,-97.739796,amenity_bar
Old Pecan Street Cafe,30.2673807,-97.7399087,amenity_restaurant
311,30.2670807,-97.74004,amenity_bar
Vice,30.2674486,-97.7401125,amenity_bar
Bikinis Sports Bar & Grill,30.2675896,-97.7406574,amenity_restaurant
Darwin's,30.267299,-97.7405942,amenity_bar
Soho,30.2672482,-97.7407594,amenity_bar
Chuggin' Monkey,30.2671957,-97.7407252,amenity_bar
Happy Chicks,30.2676222,-97.7407745,amenity_restaurant
Marisco Grill,30.2673138,-97.7409874,amenity_restaurant
Buffalo Billiards,30.2674314,-97.7412007,amenity_bar
B. D. Riley's Irish Pub & Restaurant,30.2677181,-97.7411179,amenity_bar
Eureka,30.267757,-97.741256,amenity_restaurant
Littlefield Market,30.267606,-97.7417531,shop_convenience
The Iron Bear,30.2686438,-97.7454056,amenity_bar
Belmont,30.2686611,-97.7454947,amenity_restaurant
Amy's Ice Creams,30.2719356,-97.7544309,amenity_ice_cream
Donn's Depot,30.27407,-97.7634339,amenity_bar
Juanita's Tacos,30.2717214,-97.7577953,amenity_restaurant
Starbucks,30.2699007,-97.7540185,amenity_cafe
Tinest Bar in Texas,30.2695924,-97.7530788,amenity_bar
Lucky Lounge,30.2674644,-97.7453298,amenity_bar
Basecamp,30.2675086,-97.7439557,amenity_bar
Shiner's Saloon,30.2669237,-97.7434785,amenity_bar
Lanai,30.2670626,-97.7435033,amenity_bar
Canvas,30.2667198,-97.7422828,amenity_bar
HandleBar,30.2665872,-97.7420908,amenity_bar
Eddie V's,30.2662223,-97.7405459,amenity_restaurant
Golden Ace,30.2654151,-97.748667,amenity_bar
New World Liquor,30.257206,-97.746593,shop_alcohol
Thom's Market,30.2556863,-97.744898,shop_convenience
Ego's,30.2565437,-97.7474697,amenity_bar
El Flaco Cafe,30.2266199,-97.7622847,amenity_restaurant
Scooter Freedom,30.225758,-97.7626944,shop_motorcycle
NAPA Auto Parts,30.2253771,-97.7630061,shop_car_parts
Stompin' Grounds Lounge,30.2268623,-97.7615678,amenity_bar
Revolución Coffee + Juice,30.2643747,-97.7413623,amenity_cafe
Maiko Sushi,30.2641473,-97.7414463,amenity_restaurant
,30.2641642,-97.7405978,amenity_restaurant
Gus' Fried Chicken,30.26347,-97.741701,amenity_restaurant
Le Café Crêpe,30.2638474,-97.7418971,amenity_cafe
2nd St Market,30.2639562,-97.74232,shop_convenience
Einstin Bros. Bagels,30.2767871,-97.7522018,shop_bakery
Fete Accompli,30.2765454,-97.7507791,amenity_cafe
Thundercloud Subs,30.2764369,-97.7504432,amenity_fast_food
House Park Bar-B-Que,30.2767346,-97.750411,amenity_restaurant
Perry's Steakhouse,30.2694661,-97.7435164,amenity_restaurant
Subway,30.2703022,-97.7417493,amenity_fast_food
Quattro Gatti Ristorante,30.271294,-97.7418546,amenity_restaurant
Roaring Fork,30.2690633,-97.7421993,amenity_restaurant
Sky Lounge,30.2670536,-97.7436233,amenity_bar
Congress Avenue Grocery,30.2650401,-97.7437082,amenity_restaurant
Barletts,30.3567746,-97.7312443,amenity_restaurant
La Casita,30.3517455,-97.7224631,amenity_restaurant
Yellow Rose,30.3337186,-97.721924,amenity_bar
TJ's Cycle,30.3673716,-97.6831389,shop_motorcycle
Chipotle,30.3125024,-97.7386706,amenity_fast_food
La Madeleine,30.3033701,-97.7446209,amenity_restaurant
34th St Cafe,30.302703,-97.7452903,amenity_cafe
Mrs. Johnson's Bakery,30.310099,-97.715232,shop_bakery
Jack in the Box,30.3555871,-97.7032735,amenity_fast_food
Tacos Y Mas,30.3550729,-97.7029139,amenity_restaurant
Mandarin House,30.3584687,-97.6992611,amenity_restaurant
Sonic,30.3626623,-97.6967642,amenity_fast_food
El Tacolote,30.3641562,-97.6960244,amenity_restaurant
China Spice Seafood,30.3674231,-97.6951921,amenity_restaurant
Chuy's,30.3751992,-97.6906032,amenity_restaurant
Kohl's,30.4205474,-97.6699802,shop_department_store
Floor & Decor,30.4153949,-97.6703579,shop_flooring
Pok-E-Joe's BBQ,30.4162355,-97.6976689,amenity_restaurant
Panda Express,30.418322,-97.7020169,amenity_fast_food
Anderson Mill Tavern,30.4462553,-97.8068296,amenity_bar
Manor Grocery,30.3407111,-97.5572987,shop_supermarket
Ramos Restaurant & Sports Bar,30.340849,-97.5570466,amenity_restaurant
La Mexica,30.3414946,-97.5573996,amenity_restaurant
Conscious Cravings,30.2829388,-97.7449006,amenity_cafe
Hai Ky,30.2307085,-97.7348261,amenity_restaurant
Dimassi's Mediterranean Buffet,30.4307304,-97.7638265,amenity_restaurant
The Varsity Pizza,30.2874594,-97.7369076,amenity_fast_food
Nasha,30.2637439,-97.7248744,amenity_restaurant
El Zunzal,30.2600696,-97.7121017,amenity_restaurant
Halcyon,30.266973,-97.7456939,amenity_cafe
,30.2701007,-97.7433124,amenity_bar
Casino el Camino,30.2285706,-97.7824989,amenity_bar
Madras Pavilion,30.3729305,-97.7241083,amenity_restaurant
Thai House,30.3735916,-97.7254254,amenity_restaurant
Mikado Ryotei,30.3734303,-97.7247091,amenity_restaurant
Lucy's Fried Chicken,30.240435,-97.7532506,amenity_restaurant
The Tigress,30.3179356,-97.7222217,amenity_bar
Rivers & Reefs Pet Center,30.2450428,-97.7575655,shop_pet
The Meteor Bike Shop,30.2425708,-97.7525114,shop_bicycle
Foxtrot,30.2648968,-97.7469115,shop_convenience
Ace Mart Restaurant Supply,30.2372169,-97.7525019,shop_doityourself
O'Reilly Auto Parts,30.2373629,-97.7523866,shop_car_parts
Wholesale Parts Direct,30.2185316,-97.7610924,shop_car_repair
Buddy's Place,30.3690209,-97.7271659,amenity_bar
Subway,30.428848,-97.7603887,amenity_fast_food
Chicha's Fire & Grill,30.4306811,-97.7643416,amenity_restaurant
Freebirds,30.2366541,-97.7938223,amenity_fast_food
Lick Honest Ice Creams,30.2555387,-97.7625208,amenity_restaurant
Mezze Cafe,30.2416821,-97.7581999,amenity_restaurant
